Status,40080115
Voltage,0.39 (-1.89)
Supply,24.2V / 0.2A/44.6C / 3.8W
DI,0
DO,0
Index,EncPos,TargetPos,ActVel,TargetVel,ActErr,ActCurD,ActCurQ
0,2,0,42.06,0,5,0.009,-0.137
1,0,0,-17.47,0,-5,0.03,-0.061
2,5,0,41.59,0,2,-0.021,-0.136
3,-4,0,-55.95,0,-3,0.003,0.398
4,5,0,-0.84,0,-1,0.002,-0.316
5,-6,0,6.21,0,5,0.006,0.342
6,3,0,-13.93,0,-6,-0.007,-0.291
7,-3,0,8.81,0,5,0.003,0.239
8,4,0,31.31,0,3,-0.004,-0.364
9,-4,0,6.81,0,1,-0.023,0.373
10,-1,0,-41.68,0,-7,0.019,-0.039
11,5,0,21.26,0,3,-0.023,-0.157
12,0,0,17.99,0,0,0.017,0.365
13,2,0,-17.39,0,-2,-0.018,-0.338
14,-4,0,18.49,0,-1,-0.033,0.332
15,1,0,-16.08,0,0,0.003,-0.294
16,5,0,41.64,0,4,0.036,0.044
17,-5,0,12.7,0,-2,0.01,0.177
18,2,0,-25.3,0,2,-0.001,-0.257
19,6,0,43.93,0,2,0.039,0.34
20,-3,0,-31.75,0,-6,-0.001,0.008
21,2,0,-17.43,0,0,-0.018,-0.297
22,1,0,28.04,0,1,-0.021,0.352
23,-4,0,-59.28,0,-4,-0.067,-0.145
24,4,0,17.69,0,5,0.067,0.143
25,-7,0,-33.17,0,-4,-0.081,-0.095
26,5,0,-11.44,0,5,0.035,0.069
27,-4,0,14.6,0,-3,0.009,0.072
28,0,0,-12.46,0,2,0.009,-0.162
29,2,0,44.08,0,-3,0.002,0.21
30,-4,0,-33.86,0,-2,-0.018,-0.292
31,4,0,63.95,0,1,-0.024,0.437
32,-5,0,-50.1,0,-3,0.023,-0.274
33,-2,0,-18.53,0,2,0.025,-0.209
34,5,0,23.02,0,4,0.017,0.322
35,-5,0,-15.6,0,-4,-0.043,-0.128
36,3,0,-10.28,0,4,-0.012,0.212
37,2,0,25.85,0,-4,0.004,0.176
38,-4,0,-58.92,0,1,0.023,-0.3
39,4,0,-6.91,0,3,-0.059,0.289
40,-2,0,5.93,0,-6,0.022,-0.201
41,-2,0,-46.92,0,2,-0.015,-0.087
42,4,0,-0.76,0,2,-0.016,0.373
43,-5,0,18.28,0,-1,0.024,-0.215
44,-3,0,-41.91,0,6,0.001,0.036
45,2,0,35.31,0,-3,-0.013,0.033
46,-5,0,-48.06,0,3,-0.001,-0.1
47,6,0,17.29,0,-1,-0.012,0.396
48,-4,0,15.94,0,-1,-0.001,-0.291
49,-3,0,-37.83,0,7,0.014,0.164
50,5,0,51.65,0,-4,-0.009,0.088
51,-2,0,9.95,0,-3,0.009,-0.356
52,0,0,-44.58,0,4,-0.024,0.25
53,6,0,34.08,0,-5,-0.018,0.078
54,-3,0,-16.17,0,-1,-0.006,-0.144
55,0,0,-24.78,0,2,0.017,0.211
56,3,0,36.53,0,-5,-0.003,-0.092
57,-4,0,-47.95,0,4,-0.01,0.224
58,2,0,-15.67,0,0,-0.011,0.284
59,3,0,27.69,0,-4,-0.041,-0.154
60,5,0,12.7,0,3,-0.02,-0.06
61,-2,0,-37.2,0,3,0.024,0.306
62,0,0,25.26,0,-3,-0.03,-0.21
63,6,0,-17.26,0,6,0.015,0.183
64,-2,0,-54.58,0,-1,-0.037,0.263
65,-5,0,18.79,0,-6,0.001,-0.064
66,-1,0,52.29,0,-2,0.015,-0.266
67,4,0,-16.31,0,4,-0.012,0.089
68,-7,0,-0.3,0,-5,0.005,-0.065
69,3,0,42.51,0,3,0.038,-0.332
70,4,0,-5.56,0,7,-0.04,0.252
71,-1,0,-49.1,0,-2,-0.053,0.287
72,-5,0,37.29,0,-2,-0.078,-0.176
73,4,0,-18.01,0,5,-0.012,0.145
74,1,0,36.37,0,2,-0.03,0.318
75,-5,0,-8.54,0,-6,-0.045,-0.169
76,-2,0,-29.25,0,2,-0.021,-0.172
77,5,0,7.36,0,2,0.034,0.312
78,-1,0,25.01,0,-4,-0.008,0.136
79,-5,0,1.36,0,-5,-0.068,-0.117
80,0,0,-22,0,3,-0.021,-0.246
81,5,0,16.29,0,5,0.008,0.319
82,0,0,31.98,0,-6,0.002,0.102
83,0,0,14.98,0,-5,-0.034,-0.231
84,-4,0,-41.17,0,-2,-0.005,-0.339
85,-1,0,-23.89,0,4,-0.01,0.141
86,3,0,-14.26,0,3,-0.05,0.226
87,6,0,87.41,0,-2,-0.016,0.153
88,3,0,33.54,0,-7,0,-0.073
89,-6,0,-61.38,0,0,0,-0.384
90,-5,0,-64.92,0,4,0.016,-0.052
91,3,0,-13.45,0,5,-0.019,0.163
92,4,0,45.41,0,-4,-0.017,0.094
93,-2,0,27.18,0,-4,-0.011,-0.155
94,-7,0,-59.38,0,5,0.007,-0.289
95,-3,0,-48.59,0,4,0.012,0.112
96,4,0,-0.9,0,0,0.004,0.295
97,1,0,12.65,0,-2,-0.031,-0.271
98,-6,0,0.71,0,4,-0.019,-0.211
99,-5,0,-54.66,0,5,0.043,0.184
100,2,0,-13.09,0,1,0.006,0.379
101,6,0,23.31,0,-4,0.02,-0.007
102,-1,0,15.23,0,1,0,-0.338
103,-5,0,-6.54,0,3,-0.007,-0.101
104,-2,0,-70.64,0,7,-0.065,0.304
105,-2,0,-55.72,0,3,0.011,0.289
106,2,0,-19.33,0,-1,0.001,0.366
107,4,0,35.99,0,-6,0.006,-0.007
108,-1,0,26.1,0,2,-0.01,-0.145
109,-6,0,-36.26,0,7,0.022,0.107
110,0,0,-46.09,0,-1,-0.038,0.361
111,5,0,-12.78,0,-6,-0.032,-0.046
112,3,0,48.27,0,-3,0.02,-0.238
113,4,0,47.92,0,-2,-0.028,-0.376
114,1,0,28.79,0,3,-0.022,-0.213
115,-4,0,13.86,0,6,0.026,0.105
116,-6,0,12.86,0,4,0.006,0.204
117,-5,0,-16.1,0,2,0.061,0.358
118,-6,0,-17.91,0,5,-0.02,0.141
119,-5,0,-42.31,0,6,-0.002,0.219
120,-4,0,-32.03,0,-5,-0.016,0.119
121,3,0,-23.18,0,-5,-0.001,-0.075
122,5,0,6.36,0,-3,-0.003,-0.361
123,6,0,43.47,0,2,-0.022,-0.364
124,5,0,40.26,0,-1,0.023,-0.317
125,4,0,34.64,0,4,0.001,-0.117
126,4,0,56.07,0,3,-0.037,-0.119
127,5,0,47.71,0,4,-0.003,-0.116
128,4,0,45.8,0,4,0.028,0.026
129,2,0,46.67,0,4,0.007,-0.072
130,2,0,54.61,0,6,-0.008,-0.038
131,3,0,34.33,0,6,0.024,-0.051
132,0,0,13.88,0,5,0.05,0.189
133,-2,0,17.85,0,5,0.06,0.242
134,-1,0,14.75,0,4,0.026,0.287
135,1,0,65.53,0,3,-0.024,0.17
136,0,0,28.61,0,7,0.028,0.26
137,0,0,25.26,0,-1,0.017,0.411
138,-1,0,23.38,0,5,-0.033,0.315
139,5,0,60.41,0,6,0.033,0.285
140,7,0,33.43,0,3,0.028,0.133
141,3,0,56.19,0,5,-0.002,0.286
142,3,0,46.85,0,3,0.03,0.188
143,5,0,58.39,0,5,-0.012,0.173
144,5,0,34.02,0,6,0.025,0.004
145,8,0,24.68,0,6,0.004,0.006
146,2,0,-20.87,0,2,-0.012,-0.29
147,-1,0,-35.98,0,-1,-0.005,-0.294
148,-5,0,-57.44,0,-1,0,-0.264
149,-7,0,-20.21,0,-6,-0.028,-0.102
150,-4,0,15.82,0,-6,0.012,-0.02
151,4,0,37.94,0,1,-0.007,0.416
152,6,0,42.7,0,1,0.007,0.304
153,3,0,-9.82,0,7,0.035,0.151
154,-5,0,-72.28,0,3,-0.018,-0.413
155,-7,0,-44.08,0,-2,0.006,-0.323
156,0,0,45.13,0,-3,0.004,0.198
157,6,0,-3.87,0,4,-0.029,0.161
158,0,0,-59.55,0,3,-0.009,-0.129
159,281,117,-175.11,-89.15,1,0.03,0.007
160,3087,2239,-696.07,-588.78,0,0.014,-0.189
161,9509,8058,-1158.47,-1099.55,0,-0.041,-0.162
162,17471,15931,-1200.35,-1200,1,-0.031,-0.237
163,25469,23950,-1199.87,-1200,0,-0.112,-0.095
164,33469,31950,-1200.29,-1200,1,-0.015,-0.107
165,41468,39949,-1203.75,-1200,0,0.005,-0.143
166,49467,47968,-1208.25,-1200,0,-0.038,-0.101
167,57468,55968,-1200.47,-1200,0,-0.036,-0.096
168,65468,63968,-1199.64,-1200,0,-0.033,-0.153
169,73468,71968,-1200.87,-1200,0,-0.071,-0.075
170,81469,79969,-1188.94,-1200,0,-0.012,-0.122
171,89468,87989,-1202.89,-1200,0,-0.068,-0.134
172,97468,95988,-1200.83,-1200,0,-0.037,-0.044
173,105467,103968,-1202.32,-1200,1,-0.057,-0.145
174,113467,111967,-1201.37,-1200,0,-0.083,-0.11
175,121467,119987,-1192.49,-1200,0,-0.042,-0.176
176,129466,127986,-1200.38,-1200,1,-0.037,-0.16
177,137466,135986,-1200.13,-1200,0,-0.106,-0.104
178,145466,143986,-1182.64,-1200,1,-0.015,-0.222
179,153466,152006,-1200.92,-1200,0,-0.047,-0.176
180,161466,160006,-1200.14,-1200,1,-0.007,-0.135
181,169465,168006,-1208.03,-1200,1,-0.059,-0.165
182,177465,176006,-1222.66,-1200,1,-0.028,-0.165
183,184824,183666,-911.5,-1010.8,0,-0.028,-0.15
184,189080,188602,-310.47,-455.45,0,-0.026,-0.068
185,189996,189979,-0.6,-30.94,3,-0.004,-0.16
186,189602,189798,239.93,128.64,1,-0.009,-0.054
187,186421,187280,776.65,657.69,2,-0.002,0.043
188,179712,181102,1178.62,1133.7,-1,0.036,0.138
189,171728,173129,1223.93,1200,-2,0.003,0.26
190,163728,165150,1201.66,1200,-1,-0.025,0.194
191,155729,157151,1200.35,1200,-2,-0.063,0.113
192,147729,149151,1200.64,1200,-1,0.008,0.149
193,139730,141132,1199.79,1200,-1,-0.053,0.094
194,131730,133112,1201.32,1200,-1,-0.017,0.146
195,123730,125112,1201.13,1200,-1,-0.002,0.165
196,115729,117112,1201.1,1200,0,-0.055,0.158
197,107729,109111,1200.14,1200,-1,-0.045,0.092
198,99730,101131,1197.92,1200,-1,-0.045,0.145
199,91730,93092,1175.68,1200,-1,-0.007,0.163
200,83730,85112,1200.87,1200,-2,-0.007,0.176
201,75731,77093,1198.9,1200,-1,-0.016,0.052
202,67732,69093,1223.54,1200,-1,-0.043,0.153
203,59732,61094,1199.89,1200,-1,-0.038,0.122
204,51732,53094,1199.41,1200,-1,0,0.142
205,43732,45074,1200.56,1200,-2,-0.023,0.174
206,35732,37074,1199.99,1200,-1,-0.016,0.131
207,27732,29074,1201.61,1200,-1,-0.063,0.072
208,19733,21054,1223.71,1200,-1,-0.028,0.101
209,11732,13054,1198.6,1200,-1,-0.022,0.141
210,4578,5582,876.49,957.92,-1,-0.041,0.158
211,705,1078,320.07,389.59,1,0.004,0.072
212,7,6,3.03,13.18,-1,0.011,-0.229
213,552,318,-273.58,-173.29,3,0.005,-0.232
214,4110,3266,-813.43,-725.84,0,0.034,-0.061
215,11077,9799,-1174.79,-1161.63,0,-0.03,-0.099
216,19072,17771,-1177.27,-1200,0,-0.023,-0.142
217,27071,25770,-1199.21,-1200,0,0.022,-0.189
218,35071,33789,-1201.01,-1200,0,0.054,-0.128
219,43070,41789,-1200.15,-1200,-1,0.025,-0.156
220,51069,49768,-1209.1,-1200,-1,0.025,-0.139
221,59069,57768,-1198.81,-1200,0,-0.008,-0.216
222,67070,65788,-1177.33,-1200,0,0.046,-0.17
223,75071,73768,-1199.2,-1200,-1,0.009,-0.133
224,83070,81789,-1185.59,-1200,-1,0.032,-0.134
225,91070,89808,-1176.96,-1200,0,-0.024,-0.155
226,99070,97808,-1177.01,-1200,0,0.009,-0.25
227,107070,105828,-1177.04,-1200,-1,0.017,-0.099
228,115068,113807,-1201.05,-1200,0,0.019,-0.168
229,123068,121827,-1200.19,-1200,0,0.012,-0.169
230,131067,129826,-1207.91,-1200,-1,0.014,-0.153
231,139068,137826,-1182.33,-1200,0,0.022,-0.205
232,147068,145846,-1200.51,-1200,0,0.055,-0.159
233,155067,153846,-1200.85,-1200,-1,0.02,-0.177
234,163067,161846,-1208.76,-1200,0,0.053,-0.165
235,171068,169866,-1176.19,-1200,0,0.055,-0.171
236,179062,177846,-1189.71,-1199.4,-1,0.041,-0.18
237,185984,185113,-811.54,-902.89,1,-0.033,-0.067
238,189475,189186,-233.88,-326.5,3,0.02,-0.185
239,189996,190000,0.94,-2.71,3,0.016,0.053
240,189254,189519,298.65,226.85,-3,0.004,0.229
241,185308,186134,879.11,793.74,0,-0.03,0.14
242,178110,179281,1193.49,1182.51,1,0.001,0.222
243,170111,171289,1201.56,1200,1,0.064,0.126
244,162112,163290,1202.67,1200,2,0.049,0.173
245,154112,155291,1184.56,1200,2,0.019,0.183
246,146113,147291,1217.08,1200,1,0.006,0.168
247,138114,139292,1200.08,1200,2,0.039,0.149
248,130114,131272,1201.42,1200,2,0.053,0.173
249,122113,123272,1201.34,1200,2,0.032,0.166
250,114113,115251,1200.18,1200,1,-0.007,0.215
251,106112,107271,1183.4,1200,2,0.015,0.066
252,98113,99272,1186.83,1200,1,0.08,0.148
253,90114,91252,1200.51,1200,2,0.055,0.184
254,82114,83252,1200.18,1200,1,0.062,0.209
255,74114,75233,1192.24,1200,1,0.026,0.097
256,66115,67233,1200.48,1200,1,-0.04,0.228
257,58116,59254,1200.44,1200,2,0.018,0.159
258,50115,51214,1193.23,1200,2,-0.009,0.124
259,42116,43214,1201.05,1200,1,0.003,0.195
260,34115,35214,1178.92,1200,1,0.002,0.126
261,26116,27214,1216.76,1200,1,0.003,0.159
262,18115,19214,1199.49,1200,1,-0.01,0.188
263,10134,11217,1177.38,1192.17,1,-0.01,0.201
264,3478,4208,760.66,838.71,1,0.014,0.16
265,378,580,231.48,265.78,1,0.027,0.092
266,4,0,-1.07,-0.09,-4,-0.002,-0.066
267,972,680,-357.52,-283.23,-2,-0.014,0.026
268,5312,4518,-923.59,-858.97,1,-0.017,-0.067
269,12709,11632,-1213.4,-1195.35,0,-0.014,-0.146
270,20708,19630,-1199.49,-1200,0,0.024,-0.233
271,28708,27650,-1199.39,-1200,0,-0.07,-0.215
272,36707,35669,-1199.82,-1200,0,-0.052,-0.18
273,44707,43669,-1199.63,-1200,0,-0.037,-0.128
274,52706,51648,-1199.95,-1200,1,-0.043,-0.143
275,60706,59648,-1200.73,-1200,0,-0.071,-0.103
276,68706,67688,-1217.17,-1200,0,-0.097,-0.103
277,76707,75669,-1200.02,-1200,0,-0.018,-0.164
278,84708,83689,-1191.16,-1200,0,-0.044,-0.097
279,92706,91688,-1200.2,-1200,0,-0.052,-0.167
280,100706,99688,-1200.61,-1200,0,-0.049,-0.139
281,108706,107708,-1214.6,-1200,0,-0.047,-0.162
282,116705,115687,-1214.58,-1200,0,-0.057,-0.126
283,124704,123687,-1200.62,-1200,0,-0.027,-0.157
284,132704,131706,-1199.67,-1200,0,-0.07,-0.17
285,140704,139706,-1223,-1200,0,-0.026,-0.106
286,148704,147706,-1214.87,-1200,0,-0.014,-0.15
287,156704,155706,-1200,-1200,0,-0.018,-0.229
288,164704,163726,-1199.21,-1200,0,-0.056,-0.13
289,172704,171726,-1199.64,-1200,0,-0.03,-0.125
290,180659,179711,-1164.69,-1176.77,1,-0.024,-0.097
291,187018,186420,-710.37,-773.97,-1,-0.003,-0.181
292,189743,189598,-145.07,-209.68,4,0.023,-0.296
293,189988,189998,9.6,5.63,2,-0.017,-0.02
294,188762,189075,388.73,343.79,1,-0.007,-0.03
295,184031,184796,971.31,919.36,1,-0.008,0.109
296,176469,177429,1223.44,1199.97,-2,0.006,0.208
297,168469,169410,1199.79,1200,-2,-0.034,0.146
298,160470,161410,1201.58,1200,-1,-0.077,0.143
299,152470,153391,1198.34,1200,-1,-0.045,0.126
300,144471,145391,1199.07,1200,-2,-0.008,0.123
301,136471,137392,1175.61,1200,-2,0.032,0.176
302,128471,129412,1201.22,1200,-1,-0.033,0.12
303,120472,121392,1201.83,1200,-2,-0.025,0.098
304,112470,113371,1182.81,1200,-1,-0.053,0.165
